user_id,month,registration_date,promo_type
U0009326,2025_01,2025-01-06,combo_pack
U0009328,2025_01,2025-01-15,combo_pack
U0009331,2025_01,2025-01-26,data_booster
U0009336,2025_01,2025-01-26,social_bundle
U0009345,2025_01,2025-01-25,combo_pack
U0009347,2025_01,2025-01-07,data_booster
U0009354,2025_01,2025-01-20,weekend_special
U0009357,2025_01,2025-01-18,data_booster
U0009360,2025_01,2025-01-24,combo_pack
U0009360,2025_01,2025-01-19,combo_pack
U0009362,2025_01,2025-01-19,combo_pack
U0009371,2025_01,2025-01-15,combo_pack
U0009371,2025_01,2025-01-01,data_booster
U0009373,2025_01,2025-01-12,data_booster
U0009381,2025_01,2025-01-11,combo_pack
U0009386,2025_01,2025-01-26,social_bundle
U0009386,2025_01,2025-01-11,social_bundle
U0009387,2025_01,2025-01-12,social_bundle
U0009389,2025_01,2025-01-08,weekend_special
U0009391,2025_01,2025-01-08,weekend_special
U0009392,2025_01,2025-01-23,social_bundle
U0009392,2025_01,2025-01-14,weekend_special
U0009397,2025_01,2025-01-25,combo_pack
U0009398,2025_01,2025-01-04,weekend_special
U0009401,2025_01,2025-01-06,data_booster
U0009401,2025_01,2025-01-13,social_bundle
U0009408,2025_01,2025-01-07,combo_pack
U0009408,2025_01,2025-01-24,combo_pack
U0009424,2025_01,2025-01-06,combo_pack
U0009426,2025_01,2025-01-19,weekend_special
U0009428,2025_01,2025-01-23,weekend_special
U0009435,2025_01,2025-01-02,social_bundle
U0009442,2025_01,2025-01-20,social_bundle
U0009443,2025_01,2025-01-20,combo_pack
U0009443,2025_01,2025-01-22,data_booster
U0009445,2025_01,2025-01-27,data_booster
U0009448,2025_01,2025-01-06,data_booster
U0009451,2025_01,2025-01-09,social_bundle
U0009451,2025_01,2025-01-07,social_bundle
U0009452,2025_01,2025-01-05,social_bundle
U0009452,2025_01,2025-01-12,combo_pack
U0009458,2025_01,2025-01-22,combo_pack
U0009461,2025_01,2025-01-19,data_booster
U0009461,2025_01,2025-01-12,weekend_special
U0009463,2025_01,2025-01-08,social_bundle
U0009468,2025_01,2025-01-17,weekend_special
U0009469,2025_01,2025-01-10,social_bundle
U0009472,2025_01,2025-01-21,weekend_special
U0009472,2025_01,2025-01-26,combo_pack
U0009477,2025_01,2025-01-11,data_booster
U0009480,2025_01,2025-01-08,weekend_special
U0009494,2025_01,2025-01-15,combo_pack
U0009500,2025_01,2025-01-21,social_bundle
U0009500,2025_01,2025-01-14,weekend_special
U0009511,2025_01,2025-01-28,social_bundle
U0009525,2025_01,2025-01-16,combo_pack
U0009538,2025_01,2025-01-01,data_booster
U0009539,2025_01,2025-01-25,combo_pack
U0009557,2025_01,2025-01-17,social_bundle
U0009566,2025_01,2025-01-14,weekend_special
U0009590,2025_01,2025-01-16,data_booster
U0009592,2025_01,2025-01-28,data_booster
U0009601,2025_01,2025-01-18,social_bundle
U0009603,2025_01,2025-01-25,social_bundle
U0009605,2025_01,2025-01-18,weekend_special
U0009608,2025_01,2025-01-17,data_booster
U0009609,2025_01,2025-01-28,social_bundle
U0009613,2025_01,2025-01-11,social_bundle
U0009616,2025_01,2025-01-16,weekend_special
U0009640,2025_01,2025-01-05,social_bundle
U0009647,2025_01,2025-01-08,social_bundle
U0009651,2025_01,2025-01-19,social_bundle
U0009652,2025_01,2025-01-01,combo_pack
U0009652,2025_01,2025-01-13,weekend_special
U0009660,2025_01,2025-01-08,data_booster
U0009671,2025_01,2025-01-26,social_bundle
U0009676,2025_01,2025-01-28,combo_pack
U0009679,2025_01,2025-01-11,combo_pack
U0009715,2025_01,2025-01-22,data_booster
U0009720,2025_01,2025-01-15,social_bundle
U0009724,2025_01,2025-01-28,social_bundle
U0009731,2025_01,2025-01-27,data_booster
U0009731,2025_01,2025-01-25,combo_pack
U0009733,2025_01,2025-01-18,social_bundle
U0009733,2025_01,2025-01-05,combo_pack
U0009737,2025_01,2025-01-02,data_booster
U0009750,2025_01,2025-01-12,social_bundle
U0009750,2025_01,2025-01-10,social_bundle
U0009754,2025_01,2025-01-25,data_booster
U0009798,2025_01,2025-01-10,data_booster
U0009804,2025_01,2025-01-21,data_booster
U0009806,2025_01,2025-01-25,social_bundle
U0009807,2025_01,2025-01-19,social_bundle
U0009808,2025_01,2025-01-17,combo_pack
U0009809,2025_01,2025-01-01,data_booster
U0009810,2025_01,2025-01-05,social_bundle
U0009814,2025_01,2025-01-15,combo_pack
U0009815,2025_01,2025-01-08,combo_pack
U0009816,2025_01,2025-01-15,weekend_special
U0009818,2025_01,2025-01-12,combo_pack
U0009819,2025_01,2025-01-23,social_bundle
U0009821,2025_01,2025-01-06,weekend_special
U0009822,2025_01,2025-01-05,data_booster
U0009824,2025_01,2025-01-22,combo_pack
U0009825,2025_01,2025-01-14,data_booster
U0009827,2025_01,2025-01-17,social_bundle
U0009834,2025_01,2025-01-26,weekend_special
U0009845,2025_01,2025-01-03,social_bundle
U0009845,2025_01,2025-01-03,data_booster
U0009846,2025_01,2025-01-12,social_bundle
U0009849,2025_01,2025-01-15,weekend_special
U0009849,2025_01,2025-01-24,combo_pack
U0009850,2025_01,2025-01-27,combo_pack
U0009853,2025_01,2025-01-21,combo_pack
U0009855,2025_01,2025-01-08,data_booster
U0009857,2025_01,2025-01-24,data_booster
U0009860,2025_01,2025-01-07,weekend_special
U0009862,2025_01,2025-01-07,social_bundle
U0009866,2025_01,2025-01-05,data_booster
U0009871,2025_01,2025-01-06,combo_pack
U0009872,2025_01,2025-01-06,social_bundle
U0009874,2025_01,2025-01-03,weekend_special
U0009878,2025_01,2025-01-13,social_bundle
U0009884,2025_01,2025-01-04,social_bundle
U0009884,2025_01,2025-01-22,social_bundle
U0009894,2025_01,2025-01-24,weekend_special
U0009894,2025_01,2025-01-02,social_bundle
U0009895,2025_01,2025-01-27,combo_pack
U0009897,2025_01,2025-01-27,combo_pack
U0009900,2025_01,2025-01-16,social_bundle
U0009900,2025_01,2025-01-26,weekend_special
U0009901,2025_01,2025-01-10,social_bundle
U0009910,2025_01,2025-01-12,combo_pack
U0009911,2025_01,2025-01-28,combo_pack
U0009912,2025_01,2025-01-10,social_bundle
U0009914,2025_01,2025-01-11,combo_pack
U0009915,2025_01,2025-01-05,weekend_special
U0009916,2025_01,2025-01-14,combo_pack
U0009917,2025_01,2025-01-21,social_bundle
U0009921,2025_01,2025-01-14,social_bundle
U0009922,2025_01,2025-01-17,weekend_special
U0009923,2025_01,2025-01-19,social_bundle
U0009926,2025_01,2025-01-16,data_booster
U0009927,2025_01,2025-01-16,weekend_special
U0009927,2025_01,2025-01-06,social_bundle
U0009938,2025_01,2025-01-08,social_bundle
U0009943,2025_01,2025-01-08,data_booster
U0009943,2025_01,2025-01-01,combo_pack
U0009946,2025_01,2025-01-15,combo_pack
U0009948,2025_01,2025-01-08,combo_pack
U0009948,2025_01,2025-01-14,data_booster
U0009955,2025_01,2025-01-02,weekend_special
U0009959,2025_01,2025-01-03,combo_pack
U0009959,2025_01,2025-01-01,social_bundle
U0009960,2025_01,2025-01-12,combo_pack
U0009960,2025_01,2025-01-23,weekend_special
U0009963,2025_01,2025-01-14,combo_pack
U0009963,2025_01,2025-01-01,weekend_special
U0009965,2025_01,2025-01-15,social_bundle
U0009967,2025_01,2025-01-18,data_booster
U0009967,2025_01,2025-01-07,data_booster
U0009969,2025_01,2025-01-14,weekend_special
U0009969,2025_01,2025-01-28,weekend_special
U0009971,2025_01,2025-01-01,social_bundle
U0009982,2025_01,2025-01-15,data_booster
U0009985,2025_01,2025-01-21,weekend_special
U0009987,2025_01,2025-01-07,social_bundle
U0009991,2025_01,2025-01-03,social_bundle
U0009992,2025_01,2025-01-21,social_bundle
U0009992,2025_01,2025-01-09,social_bundle
U0009995,2025_01,2025-01-10,social_bundle
U0009999,2025_01,2025-01-22,weekend_special
U0010120,2025_01,2025-01-27,weekend_special
U0010126,2025_01,2025-01-20,combo_pack
U0010127,2025_01,2025-01-01,data_booster
U0010153,2025_01,2025-01-14,data_booster
U0010154,2025_01,2025-01-26,weekend_special
U0010154,2025_01,2025-01-13,combo_pack
U0010169,2025_01,2025-01-12,weekend_special
U0010176,2025_01,2025-01-24,social_bundle
U0010176,2025_01,2025-01-20,data_booster
U0010185,2025_01,2025-01-08,combo_pack
U0010192,2025_01,2025-01-22,data_booster
U0010198,2025_01,2025-01-28,weekend_special
U0010198,2025_01,2025-01-03,data_booster
U0010199,2025_01,2025-01-02,combo_pack
U0010210,2025_01,2025-01-22,social_bundle
U0010210,2025_01,2025-01-11,data_booster
U0010218,2025_01,2025-01-19,data_booster
U0010218,2025_01,2025-01-06,data_booster
U0010222,2025_01,2025-01-18,combo_pack
U0010225,2025_01,2025-01-15,weekend_special
U0010225,2025_01,2025-01-22,data_booster
U0010226,2025_01,2025-01-10,data_booster
U0010227,2025_01,2025-01-20,social_bundle
U0010227,2025_01,2025-01-01,social_bundle
U0010230,2025_01,2025-01-19,weekend_special
U0010230,2025_01,2025-01-10,weekend_special
U0010234,2025_01,2025-01-10,social_bundle
U0010236,2025_01,2025-01-05,social_bundle
U0010254,2025_01,2025-01-05,weekend_special
U0010282,2025_01,2025-01-27,combo_pack
U0010282,2025_01,2025-01-20,data_booster
U0010288,2025_01,2025-01-09,combo_pack
U0010301,2025_01,2025-01-22,social_bundle
U0010305,2025_01,2025-01-01,social_bundle
U0010310,2025_01,2025-01-18,social_bundle
U0010321,2025_01,2025-01-18,weekend_special
U0010327,2025_01,2025-01-08,data_booster
U0010327,2025_01,2025-01-22,data_booster
U0010331,2025_01,2025-01-25,combo_pack
U0010337,2025_01,2025-01-21,data_booster
U0010345,2025_01,2025-01-18,data_booster
U0010345,2025_01,2025-01-23,weekend_special
U0010355,2025_01,2025-01-21,data_booster
U0010355,2025_01,2025-01-13,combo_pack
U0010360,2025_01,2025-01-12,data_booster
U0010361,2025_01,2025-01-24,data_booster
U0010395,2025_01,2025-01-01,data_booster
U0010395,2025_01,2025-01-05,data_booster
U0010408,2025_01,2025-01-19,combo_pack
U0010408,2025_01,2025-01-09,weekend_special
U0010413,2025_01,2025-01-15,data_booster
U0010414,2025_01,2025-01-27,combo_pack
U0010419,2025_01,2025-01-08,social_bundle
U0010421,2025_01,2025-01-07,social_bundle
U0010422,2025_01,2025-01-14,data_booster
U0010423,2025_01,2025-01-22,weekend_special
U0010435,2025_01,2025-01-03,combo_pack
U0010443,2025_01,2025-01-15,social_bundle
U0010469,2025_01,2025-01-08,weekend_special
U0010470,2025_01,2025-01-07,combo_pack
U0010476,2025_01,2025-01-25,combo_pack
U0010487,2025_01,2025-01-03,combo_pack
U0010493,2025_01,2025-01-05,data_booster
U0010493,2025_01,2025-01-24,weekend_special
U0010497,2025_01,2025-01-04,combo_pack
U0010500,2025_01,2025-01-02,weekend_special
U0010512,2025_01,2025-01-18,combo_pack
U0010513,2025_01,2025-01-05,data_booster
U0010513,2025_01,2025-01-23,data_booster
U0010519,2025_01,2025-01-22,data_booster
U0010519,2025_01,2025-01-04,weekend_special
U0010521,2025_01,2025-01-12,combo_pack
U0010522,2025_01,2025-01-10,weekend_special
U0010528,2025_01,2025-01-22,social_bundle
U0010543,2025_01,2025-01-22,social_bundle
U0010545,2025_01,2025-01-15,combo_pack
U0010551,2025_01,2025-01-21,data_booster
U0010551,2025_01,2025-01-08,data_booster
U0010555,2025_01,2025-01-26,data_booster
U0010560,2025_01,2025-01-24,weekend_special
U0010567,2025_01,2025-01-14,data_booster
U0010567,2025_01,2025-01-26,combo_pack
U0010571,2025_01,2025-01-12,combo_pack
U0010573,2025_01,2025-01-21,weekend_special
U0010588,2025_01,2025-01-26,combo_pack
U0010588,2025_01,2025-01-11,data_booster
U0010591,2025_01,2025-01-25,combo_pack
U0010600,2025_01,2025-01-04,social_bundle
U0010603,2025_01,2025-01-02,social_bundle
U0010604,2025_01,2025-01-19,data_booster
U0010607,2025_01,2025-01-10,weekend_special
U0010615,2025_01,2025-01-01,social_bundle
U0010619,2025_01,2025-01-11,combo_pack
U0010619,2025_01,2025-01-16,social_bundle
U0010623,2025_01,2025-01-19,data_booster
U0010623,2025_01,2025-01-14,social_bundle
U0010624,2025_01,2025-01-02,combo_pack
U0010626,2025_01,2025-01-22,social_bundle
U0010631,2025_01,2025-01-13,social_bundle
U0010643,2025_01,2025-01-19,weekend_special
U0010645,2025_01,2025-01-07,social_bundle
U0010647,2025_01,2025-01-20,data_booster
U0010654,2025_01,2025-01-09,social_bundle
U0010660,2025_01,2025-01-28,weekend_special
U0010660,2025_01,2025-01-27,social_bundle
U0010673,2025_01,2025-01-17,data_booster
U0010674,2025_01,2025-01-05,combo_pack
U0010682,2025_01,2025-01-23,social_bundle
U0010682,2025_01,2025-01-04,weekend_special
U0010683,2025_01,2025-01-17,data_booster
U0010703,2025_01,2025-01-13,weekend_special
U0010703,2025_01,2025-01-01,data_booster
U0010714,2025_01,2025-01-22,combo_pack
U0010715,2025_01,2025-01-13,social_bundle
U0010716,2025_01,2025-01-26,combo_pack
U0010717,2025_01,2025-01-19,weekend_special
U0010718,2025_01,2025-01-06,weekend_special
U0010720,2025_01,2025-01-22,combo_pack
U0010720,2025_01,2025-01-23,combo_pack
U0010725,2025_01,2025-01-02,data_booster
U0010726,2025_01,2025-01-24,combo_pack
U0010729,2025_01,2025-01-16,weekend_special
U0010729,2025_01,2025-01-02,weekend_special
U0010732,2025_01,2025-01-02,weekend_special
U0010739,2025_01,2025-01-28,combo_pack
U0010745,2025_01,2025-01-07,data_booster
U0010748,2025_01,2025-01-26,combo_pack
U0010749,2025_01,2025-01-09,data_booster
U0010751,2025_01,2025-01-03,social_bundle
U0010752,2025_01,2025-01-05,combo_pack
U0010754,2025_01,2025-01-10,weekend_special
U0010755,2025_01,2025-01-05,social_bundle
U0010755,2025_01,2025-01-14,combo_pack
U0010758,2025_01,2025-01-04,weekend_special
U0010759,2025_01,2025-01-02,combo_pack
U0010763,2025_01,2025-01-20,weekend_special
U0010764,2025_01,2025-01-03,weekend_special
U0010771,2025_01,2025-01-13,weekend_special
U0010771,2025_01,2025-01-04,data_booster
U0010776,2025_01,2025-01-17,combo_pack
U0010778,2025_01,2025-01-25,weekend_special
U0010778,2025_01,2025-01-18,combo_pack
U0010783,2025_01,2025-01-06,social_bundle
U0010790,2025_01,2025-01-20,weekend_special
U0010794,2025_01,2025-01-14,combo_pack
U0010799,2025_01,2025-01-28,weekend_special
U0010807,2025_01,2025-01-09,combo_pack
U0010810,2025_01,2025-01-05,social_bundle
U0010810,2025_01,2025-01-10,social_bundle
U0010813,2025_01,2025-01-16,data_booster
U0010818,2025_01,2025-01-24,combo_pack
U0010819,2025_01,2025-01-24,social_bundle
U0010822,2025_01,2025-01-13,data_booster
U0010832,2025_01,2025-01-15,combo_pack
U0010845,2025_01,2025-01-18,data_booster
U0010852,2025_01,2025-01-24,data_booster
U0010861,2025_01,2025-01-10,data_booster
U0010880,2025_01,2025-01-04,combo_pack
U0010884,2025_01,2025-01-24,weekend_special
U0010885,2025_01,2025-01-01,social_bundle
U0010890,2025_01,2025-01-20,combo_pack
U0010893,2025_01,2025-01-09,social_bundle
U0010909,2025_01,2025-01-04,data_booster
U0010910,2025_01,2025-01-19,weekend_special
U0010910,2025_01,2025-01-07,data_booster
U0010911,2025_01,2025-01-12,data_booster
U0010913,2025_01,2025-01-27,weekend_special
U0010917,2025_01,2025-01-05,social_bundle
U0010931,2025_01,2025-01-28,data_booster
U0010931,2025_01,2025-01-13,social_bundle
U0010939,2025_01,2025-01-07,data_booster
U0010943,2025_01,2025-01-20,weekend_special
U0010946,2025_01,2025-01-09,weekend_special
U0010948,2025_01,2025-01-08,data_booster
U0010954,2025_01,2025-01-17,social_bundle
U0010959,2025_01,2025-01-14,combo_pack
U0010962,2025_01,2025-01-22,combo_pack
U0010974,2025_01,2025-01-01,social_bundle
U0010974,2025_01,2025-01-13,social_bundle
U0010977,2025_01,2025-01-22,combo_pack
U0010989,2025_01,2025-01-05,combo_pack
U0010991,2025_01,2025-01-26,social_bundle
U0010995,2025_01,2025-01-04,weekend_special
U0010995,2025_01,2025-01-25,data_booster
U0011001,2025_01,2025-01-01,weekend_special
U0011046,2025_01,2025-01-11,combo_pack
U0011079,2025_01,2025-01-07,social_bundle
U0011125,2025_01,2025-01-07,data_booster
U0011141,2025_01,2025-01-25,social_bundle
U0011142,2025_01,2025-01-06,data_booster
U0011142,2025_01,2025-01-13,social_bundle
U0011147,2025_01,2025-01-09,weekend_special
U0011163,2025_01,2025-01-26,combo_pack
U0011167,2025_01,2025-01-07,data_booster
U0011172,2025_01,2025-01-12,weekend_special
U0011191,2025_01,2025-01-18,data_booster
U0011193,2025_01,2025-01-24,social_bundle
U0011196,2025_01,2025-01-10,weekend_special
U0011198,2025_01,2025-01-18,weekend_special
U0011203,2025_01,2025-01-01,weekend_special
U0011208,2025_01,2025-01-11,combo_pack
U0011220,2025_01,2025-01-06,social_bundle
U0011235,2025_01,2025-01-22,data_booster
U0011235,2025_01,2025-01-15,weekend_special
U0011244,2025_01,2025-01-03,weekend_special
U0011246,2025_01,2025-01-20,combo_pack
U0011246,2025_01,2025-01-26,data_booster
U0011250,2025_01,2025-01-13,weekend_special
U0011295,2025_01,2025-01-22,social_bundle
U0011301,2025_01,2025-01-21,combo_pack
U0011303,2025_01,2025-01-12,combo_pack
U0011305,2025_01,2025-01-25,weekend_special
U0011305,2025_01,2025-01-19,social_bundle
U0011314,2025_01,2025-01-24,data_booster
U0011315,2025_01,2025-01-26,social_bundle
U0011328,2025_01,2025-01-10,data_booster
U0011329,2025_01,2025-01-08,data_booster
U0011335,2025_01,2025-01-11,combo_pack
U0011335,2025_01,2025-01-07,data_booster
U0011343,2025_01,2025-01-17,data_booster
U0011351,2025_01,2025-01-03,data_booster
U0011355,2025_01,2025-01-10,combo_pack
U0011361,2025_01,2025-01-14,combo_pack
U0011363,2025_01,2025-01-19,weekend_special
U0011368,2025_01,2025-01-22,social_bundle
U0011372,2025_01,2025-01-16,social_bundle
U0011372,2025_01,2025-01-10,weekend_special
U0011391,2025_01,2025-01-07,social_bundle
U0011392,2025_01,2025-01-03,combo_pack
U0011393,2025_01,2025-01-08,combo_pack
U0011408,2025_01,2025-01-22,social_bundle
U0011408,2025_01,2025-01-08,combo_pack
U0011409,2025_01,2025-01-07,data_booster
U0011412,2025_01,2025-01-18,data_booster
U0011414,2025_01,2025-01-22,combo_pack
U0011414,2025_01,2025-01-21,data_booster
U0011418,2025_01,2025-01-03,data_booster
U0011418,2025_01,2025-01-08,weekend_special
U0011419,2025_01,2025-01-08,weekend_special
U0011424,2025_01,2025-01-01,weekend_special
U0011424,2025_01,2025-01-25,combo_pack
U0011425,2025_01,2025-01-09,data_booster
U0011425,2025_01,2025-01-12,weekend_special
U0011426,2025_01,2025-01-14,weekend_special
U0011426,2025_01,2025-01-21,social_bundle
U0011428,2025_01,2025-01-15,combo_pack
U0011430,2025_01,2025-01-03,social_bundle
U0011432,2025_01,2025-01-22,combo_pack
U0011438,2025_01,2025-01-06,combo_pack
U0011442,2025_01,2025-01-25,combo_pack
U0011442,2025_01,2025-01-27,social_bundle
U0011449,2025_01,2025-01-27,social_bundle
U0011466,2025_01,2025-01-18,data_booster
U0011478,2025_01,2025-01-10,weekend_special
U0011497,2025_01,2025-01-10,weekend_special
U0011510,2025_01,2025-01-01,social_bundle
U0011510,2025_01,2025-01-15,data_booster
U0011519,2025_01,2025-01-05,combo_pack
U0011520,2025_01,2025-01-04,social_bundle
U0011529,2025_01,2025-01-06,social_bundle
U0011534,2025_01,2025-01-01,social_bundle
U0011535,2025_01,2025-01-18,weekend_special
U0011542,2025_01,2025-01-10,combo_pack
U0011548,2025_01,2025-01-13,data_booster
U0011548,2025_01,2025-01-20,weekend_special
U0011551,2025_01,2025-01-07,weekend_special
U0011555,2025_01,2025-01-09,social_bundle
U0011558,2025_01,2025-01-17,social_bundle
U0011558,2025_01,2025-01-26,combo_pack
U0011563,2025_01,2025-01-26,combo_pack
U0011568,2025_01,2025-01-28,data_booster
U0011569,2025_01,2025-01-20,weekend_special
U0011578,2025_01,2025-01-26,combo_pack
U0011581,2025_01,2025-01-10,social_bundle
U0011582,2025_01,2025-01-14,combo_pack
U0011583,2025_01,2025-01-28,social_bundle
U0011584,2025_01,2025-01-18,data_booster
U0011590,2025_01,2025-01-01,weekend_special
U0011593,2025_01,2025-01-17,weekend_special
U0011593,2025_01,2025-01-06,weekend_special
U0011595,2025_01,2025-01-26,combo_pack
U0011595,2025_01,2025-01-12,social_bundle
U0011601,2025_01,2025-01-14,weekend_special
U0011604,2025_01,2025-01-03,weekend_special
U0011608,2025_01,2025-01-11,weekend_special
U0011612,2025_01,2025-01-06,data_booster
U0011620,2025_01,2025-01-12,combo_pack
U0011628,2025_01,2025-01-19,combo_pack
U0011628,2025_01,2025-01-27,social_bundle
U0011629,2025_01,2025-01-15,social_bundle
U0011629,2025_01,2025-01-26,weekend_special
U0011630,2025_01,2025-01-20,social_bundle
U0011631,2025_01,2025-01-21,combo_pack
U0011632,2025_01,2025-01-11,combo_pack
U0011633,2025_01,2025-01-18,social_bundle
U0011634,2025_01,2025-01-01,data_booster
U0011634,2025_01,2025-01-02,data_booster
U0011635,2025_01,2025-01-12,combo_pack
U0011639,2025_01,2025-01-05,data_booster
U0011641,2025_01,2025-01-10,combo_pack
U0011645,2025_01,2025-01-16,data_booster
U0011645,2025_01,2025-01-26,weekend_special
U0011649,2025_01,2025-01-04,data_booster
U0011718,2025_01,2025-01-04,weekend_special
U0011723,2025_01,2025-01-17,social_bundle
U0011725,2025_01,2025-01-08,social_bundle
U0011727,2025_01,2025-01-05,social_bundle
U0011729,2025_01,2025-01-02,data_booster
U0011732,2025_01,2025-01-18,weekend_special
U0011734,2025_01,2025-01-28,combo_pack
U0011735,2025_01,2025-01-09,weekend_special
U0011736,2025_01,2025-01-15,social_bundle
U0011740,2025_01,2025-01-03,data_booster
U0011744,2025_01,2025-01-16,combo_pack
U0011744,2025_01,2025-01-24,social_bundle
U0011746,2025_01,2025-01-14,data_booster
U0011752,2025_01,2025-01-19,weekend_special
U0011756,2025_01,2025-01-26,weekend_special
U0011759,2025_01,2025-01-05,social_bundle
U0011765,2025_01,2025-01-22,weekend_special
U0011773,2025_01,2025-01-15,data_booster
U0011783,2025_01,2025-01-18,weekend_special
U0011783,2025_01,2025-01-02,data_booster
U0011784,2025_01,2025-01-16,weekend_special
U0011785,2025_01,2025-01-28,data_booster
U0011792,2025_01,2025-01-07,combo_pack
U0011792,2025_01,2025-01-18,data_booster
U0011793,2025_01,2025-01-14,weekend_special
U0011794,2025_01,2025-01-10,weekend_special
U0011796,2025_01,2025-01-20,weekend_special
U0011803,2025_01,2025-01-17,social_bundle
U0011804,2025_01,2025-01-24,data_booster
U0011807,2025_01,2025-01-07,social_bundle
U0011811,2025_01,2025-01-11,weekend_special
U0011818,2025_01,2025-01-26,combo_pack
U0011822,2025_01,2025-01-03,combo_pack
U0011825,2025_01,2025-01-11,weekend_special
U0011832,2025_01,2025-01-03,weekend_special
U0011842,2025_01,2025-01-02,data_booster
U0011850,2025_01,2025-01-15,data_booster
U0011850,2025_01,2025-01-20,social_bundle
U0011860,2025_01,2025-01-21,combo_pack
U0011867,2025_01,2025-01-10,combo_pack
U0011874,2025_01,2025-01-25,social_bundle
U0011874,2025_01,2025-01-03,combo_pack
U0011884,2025_01,2025-01-22,weekend_special
U0011884,2025_01,2025-01-04,weekend_special
U0011894,2025_01,2025-01-18,combo_pack
U0011894,2025_01,2025-01-01,combo_pack
U0011895,2025_01,2025-01-18,combo_pack
U0011898,2025_01,2025-01-28,social_bundle
U0011899,2025_01,2025-01-27,weekend_special
U0011900,2025_01,2025-01-10,weekend_special
U0011900,2025_01,2025-01-23,weekend_special
U0011901,2025_01,2025-01-08,combo_pack
U0011905,2025_01,2025-01-17,social_bundle
U0011910,2025_01,2025-01-06,social_bundle
U0011911,2025_01,2025-01-24,data_booster
U0011911,2025_01,2025-01-22,combo_pack
U0011913,2025_01,2025-01-22,social_bundle
U0011916,2025_01,2025-01-11,social_bundle
U0011917,2025_01,2025-01-07,combo_pack
U0011919,2025_01,2025-01-18,data_booster
U0011922,2025_01,2025-01-15,combo_pack
U0011933,2025_01,2025-01-02,data_booster
U0011933,2025_01,2025-01-26,weekend_special
U0011936,2025_01,2025-01-22,weekend_special
U0011938,2025_01,2025-01-25,data_booster
U0011938,2025_01,2025-01-24,weekend_special
U0011947,2025_01,2025-01-25,data_booster
U0011947,2025_01,2025-01-25,data_booster
U0011953,2025_01,2025-01-21,weekend_special
U0011958,2025_01,2025-01-01,weekend_special
U0011972,2025_01,2025-01-09,combo_pack
U0011974,2025_01,2025-01-06,data_booster
U0011974,2025_01,2025-01-27,combo_pack
U0011980,2025_01,2025-01-04,social_bundle
U0011988,2025_01,2025-01-24,data_booster
U0011992,2025_01,2025-01-01,social_bundle
U0011993,2025_01,2025-01-18,data_booster
U0011995,2025_01,2025-01-28,weekend_special
U0011996,2025_01,2025-01-28,data_booster
U0011996,2025_01,2025-01-01,data_booster
U0012025,2025_01,2025-01-15,data_booster
U0012025,2025_01,2025-01-19,combo_pack
U0012026,2025_01,2025-01-11,weekend_special
U0012026,2025_01,2025-01-28,data_booster
U0012033,2025_01,2025-01-07,social_bundle
U0012093,2025_01,2025-01-10,social_bundle
U0012104,2025_01,2025-01-08,combo_pack
U0012104,2025_01,2025-01-13,weekend_special
U0012120,2025_01,2025-01-27,data_booster
U0012122,2025_01,2025-01-28,weekend_special
U0012126,2025_01,2025-01-17,combo_pack
U0012135,2025_01,2025-01-23,data_booster
U0012137,2025_01,2025-01-04,weekend_special
U0012139,2025_01,2025-01-11,social_bundle
U0012139,2025_01,2025-01-02,social_bundle
U0012141,2025_01,2025-01-03,combo_pack
U0012141,2025_01,2025-01-07,weekend_special
U0012146,2025_01,2025-01-08,social_bundle
U0012149,2025_01,2025-01-26,weekend_special
U0012151,2025_01,2025-01-11,combo_pack
U0012153,2025_01,2025-01-06,data_booster
U0012158,2025_01,2025-01-24,data_booster
U0012159,2025_01,2025-01-06,weekend_special
U0012170,2025_01,2025-01-13,combo_pack
U0012176,2025_01,2025-01-01,combo_pack
U0012177,2025_01,2025-01-21,social_bundle
U0012180,2025_01,2025-01-25,weekend_special
U0012191,2025_01,2025-01-13,combo_pack
U0012194,2025_01,2025-01-13,data_booster
U0012194,2025_01,2025-01-23,social_bundle
U0012195,2025_01,2025-01-25,social_bundle
U0012198,2025_01,2025-01-09,combo_pack
U0012199,2025_01,2025-01-25,data_booster
U0012209,2025_01,2025-01-06,data_booster
U0012209,2025_01,2025-01-22,combo_pack
U0012221,2025_01,2025-01-21,social_bundle
U0012223,2025_01,2025-01-15,social_bundle
U0012225,2025_01,2025-01-12,data_booster
U0012225,2025_01,2025-01-03,data_booster
U0012233,2025_01,2025-01-21,combo_pack
U0012235,2025_01,2025-01-14,weekend_special
U0012238,2025_01,2025-01-04,weekend_special
U0012244,2025_01,2025-01-06,combo_pack
U0012245,2025_01,2025-01-24,combo_pack
U0012246,2025_01,2025-01-02,data_booster
U0012253,2025_01,2025-01-01,combo_pack
U0012284,2025_01,2025-01-26,data_booster
U0012284,2025_01,2025-01-23,data_booster
U0012289,2025_01,2025-01-25,data_booster
U0012290,2025_01,2025-01-12,weekend_special
U0012300,2025_01,2025-01-25,combo_pack
U0012307,2025_01,2025-01-24,social_bundle
U0012312,2025_01,2025-01-24,weekend_special
U0012312,2025_01,2025-01-11,data_booster
U0012318,2025_01,2025-01-13,data_booster
U0012318,2025_01,2025-01-07,data_booster
U0012319,2025_01,2025-01-04,data_booster
U0012321,2025_01,2025-01-03,combo_pack
U0012326,2025_01,2025-01-14,social_bundle
